source_path,output_path,class,filename,interval_idx,start_sample,end_sample,duration_samples,kept_zero_samples,removed_samples,source_length,clean_length,clean_start_sample,clean_end_sample,action
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_580.npy3194.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_580.npy3194.npy,2um,HFocusing_5_10_2um2_0_580.npy3194.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_580.npy3195.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_580.npy3195.npy,2um,HFocusing_5_10_2um2_0_580.npy3195.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_580.npy3197.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_580.npy3197.npy,2um,HFocusing_5_10_2um2_0_580.npy3197.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_580.npy3198.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_580.npy3198.npy,2um,HFocusing_5_10_2um2_0_580.npy3198.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_587.npy3201.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_587.npy3201.npy,2um,HFocusing_5_10_2um2_0_587.npy3201.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_588.npy3202.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_588.npy3202.npy,2um,HFocusing_5_10_2um2_0_588.npy3202.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_602.npy3208.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_602.npy3208.npy,2um,HFocusing_5_10_2um2_0_602.npy3208.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_602.npy3209.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_602.npy3209.npy,2um,HFocusing_5_10_2um2_0_602.npy3209.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_609.npy3211.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_609.npy3211.npy,2um,HFocusing_5_10_2um2_0_609.npy3211.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_613.npy3216.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_613.npy3216.npy,2um,HFocusing_5_10_2um2_0_613.npy3216.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_613.npy3217.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_613.npy3217.npy,2um,HFocusing_5_10_2um2_0_613.npy3217.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_613.npy3218.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_613.npy3218.npy,2um,HFocusing_5_10_2um2_0_613.npy3218.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_627.npy3223.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_627.npy3223.npy,2um,HFocusing_5_10_2um2_0_627.npy3223.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_630.npy3227.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_630.npy3227.npy,2um,HFocusing_5_10_2um2_0_630.npy3227.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_633.npy3229.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_633.npy3229.npy,2um,HFocusing_5_10_2um2_0_633.npy3229.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_633.npy3230.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_633.npy3230.npy,2um,HFocusing_5_10_2um2_0_633.npy3230.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_636.npy3231.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_636.npy3231.npy,2um,HFocusing_5_10_2um2_0_636.npy3231.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_636.npy3232.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_636.npy3232.npy,2um,HFocusing_5_10_2um2_0_636.npy3232.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_637.npy3234.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_637.npy3234.npy,2um,HFocusing_5_10_2um2_0_637.npy3234.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_637.npy3236.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_637.npy3236.npy,2um,HFocusing_5_10_2um2_0_637.npy3236.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_637.npy3237.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_637.npy3237.npy,2um,HFocusing_5_10_2um2_0_637.npy3237.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_641.npy3238.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_641.npy3238.npy,2um,HFocusing_5_10_2um2_0_641.npy3238.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_660.npy3250.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_660.npy3250.npy,2um,HFocusing_5_10_2um2_0_660.npy3250.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_661.npy3251.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_661.npy3251.npy,2um,HFocusing_5_10_2um2_0_661.npy3251.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_661.npy3252.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_661.npy3252.npy,2um,HFocusing_5_10_2um2_0_661.npy3252.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_664.npy3253.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_664.npy3253.npy,2um,HFocusing_5_10_2um2_0_664.npy3253.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_668.npy3255.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_668.npy3255.npy,2um,HFocusing_5_10_2um2_0_668.npy3255.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_669.npy3256.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_669.npy3256.npy,2um,HFocusing_5_10_2um2_0_669.npy3256.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_673.npy3257.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_673.npy3257.npy,2um,HFocusing_5_10_2um2_0_673.npy3257.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_680.npy3259.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_680.npy3259.npy,2um,HFocusing_5_10_2um2_0_680.npy3259.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_680.npy3262.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_680.npy3262.npy,2um,HFocusing_5_10_2um2_0_680.npy3262.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_680.npy3263.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_680.npy3263.npy,2um,HFocusing_5_10_2um2_0_680.npy3263.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_69.npy3266.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_69.npy3266.npy,2um,HFocusing_5_10_2um2_0_69.npy3266.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_69.npy3267.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_69.npy3267.npy,2um,HFocusing_5_10_2um2_0_69.npy3267.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_691.npy3268.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_691.npy3268.npy,2um,HFocusing_5_10_2um2_0_691.npy3268.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_694.npy3269.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_694.npy3269.npy,2um,HFocusing_5_10_2um2_0_694.npy3269.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_694.npy3270.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_694.npy3270.npy,2um,HFocusing_5_10_2um2_0_694.npy3270.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_701.npy3272.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_701.npy3272.npy,2um,HFocusing_5_10_2um2_0_701.npy3272.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_701.npy3273.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_701.npy3273.npy,2um,HFocusing_5_10_2um2_0_701.npy3273.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_706.npy3276.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_706.npy3276.npy,2um,HFocusing_5_10_2um2_0_706.npy3276.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_706.npy3277.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_706.npy3277.npy,2um,HFocusing_5_10_2um2_0_706.npy3277.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_72.npy3282.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_72.npy3282.npy,2um,HFocusing_5_10_2um2_0_72.npy3282.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_729.npy3285.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_729.npy3285.npy,2um,HFocusing_5_10_2um2_0_729.npy3285.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_729.npy3287.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_729.npy3287.npy,2um,HFocusing_5_10_2um2_0_729.npy3287.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_736.npy3293.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_736.npy3293.npy,2um,HFocusing_5_10_2um2_0_736.npy3293.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_739.npy3294.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_739.npy3294.npy,2um,HFocusing_5_10_2um2_0_739.npy3294.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_743.npy3296.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_743.npy3296.npy,2um,HFocusing_5_10_2um2_0_743.npy3296.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_76.npy3307.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_76.npy3307.npy,2um,HFocusing_5_10_2um2_0_76.npy3307.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_773.npy3311.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_773.npy3311.npy,2um,HFocusing_5_10_2um2_0_773.npy3311.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_777.npy3312.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_777.npy3312.npy,2um,HFocusing_5_10_2um2_0_777.npy3312.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_780.npy3317.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_780.npy3317.npy,2um,HFocusing_5_10_2um2_0_780.npy3317.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_784.npy3319.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_784.npy3319.npy,2um,HFocusing_5_10_2um2_0_784.npy3319.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_788.npy3321.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_788.npy3321.npy,2um,HFocusing_5_10_2um2_0_788.npy3321.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_788.npy3322.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_788.npy3322.npy,2um,HFocusing_5_10_2um2_0_788.npy3322.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_797.npy3326.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_797.npy3326.npy,2um,HFocusing_5_10_2um2_0_797.npy3326.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_797.npy3327.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_797.npy3327.npy,2um,HFocusing_5_10_2um2_0_797.npy3327.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_797.npy3328.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_797.npy3328.npy,2um,HFocusing_5_10_2um2_0_797.npy3328.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_797.npy3329.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_797.npy3329.npy,2um,HFocusing_5_10_2um2_0_797.npy3329.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_800.npy3330.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_800.npy3330.npy,2um,HFocusing_5_10_2um2_0_800.npy3330.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_800.npy3331.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_800.npy3331.npy,2um,HFocusing_5_10_2um2_0_800.npy3331.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_801.npy3332.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_801.npy3332.npy,2um,HFocusing_5_10_2um2_0_801.npy3332.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_81.npy3333.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_81.npy3333.npy,2um,HFocusing_5_10_2um2_0_81.npy3333.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_811.npy3335.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_811.npy3335.npy,2um,HFocusing_5_10_2um2_0_811.npy3335.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_812.npy3336.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_812.npy3336.npy,2um,HFocusing_5_10_2um2_0_812.npy3336.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_815.npy3337.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_815.npy3337.npy,2um,HFocusing_5_10_2um2_0_815.npy3337.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_818.npy3338.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_818.npy3338.npy,2um,HFocusing_5_10_2um2_0_818.npy3338.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_821.npy3339.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_821.npy3339.npy,2um,HFocusing_5_10_2um2_0_821.npy3339.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_828.npy3344.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_828.npy3344.npy,2um,HFocusing_5_10_2um2_0_828.npy3344.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_828.npy3345.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_828.npy3345.npy,2um,HFocusing_5_10_2um2_0_828.npy3345.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_832.npy3347.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_832.npy3347.npy,2um,HFocusing_5_10_2um2_0_832.npy3347.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_857.npy3354.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_857.npy3354.npy,2um,HFocusing_5_10_2um2_0_857.npy3354.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_859.npy3355.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_859.npy3355.npy,2um,HFocusing_5_10_2um2_0_859.npy3355.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_869.npy3358.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_869.npy3358.npy,2um,HFocusing_5_10_2um2_0_869.npy3358.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_870.npy3359.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_870.npy3359.npy,2um,HFocusing_5_10_2um2_0_870.npy3359.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_895.npy3369.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_895.npy3369.npy,2um,HFocusing_5_10_2um2_0_895.npy3369.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_906.npy3376.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_906.npy3376.npy,2um,HFocusing_5_10_2um2_0_906.npy3376.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_91.npy3377.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_91.npy3377.npy,2um,HFocusing_5_10_2um2_0_91.npy3377.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_924.npy3379.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_924.npy3379.npy,2um,HFocusing_5_10_2um2_0_924.npy3379.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_924.npy3380.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_924.npy3380.npy,2um,HFocusing_5_10_2um2_0_924.npy3380.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_928.npy3381.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_928.npy3381.npy,2um,HFocusing_5_10_2um2_0_928.npy3381.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_935.npy3383.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_935.npy3383.npy,2um,HFocusing_5_10_2um2_0_935.npy3383.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_935.npy3384.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_935.npy3384.npy,2um,HFocusing_5_10_2um2_0_935.npy3384.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_938.npy3385.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_938.npy3385.npy,2um,HFocusing_5_10_2um2_0_938.npy3385.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_94.npy3386.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_94.npy3386.npy,2um,HFocusing_5_10_2um2_0_94.npy3386.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_949.npy3392.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_949.npy3392.npy,2um,HFocusing_5_10_2um2_0_949.npy3392.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_953.npy3394.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_953.npy3394.npy,2um,HFocusing_5_10_2um2_0_953.npy3394.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_960.npy3399.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_960.npy3399.npy,2um,HFocusing_5_10_2um2_0_960.npy3399.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_960.npy3400.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_960.npy3400.npy,2um,HFocusing_5_10_2um2_0_960.npy3400.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_964.npy3401.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_964.npy3401.npy,2um,HFocusing_5_10_2um2_0_964.npy3401.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_964.npy3402.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_964.npy3402.npy,2um,HFocusing_5_10_2um2_0_964.npy3402.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_974.npy3405.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_974.npy3405.npy,2um,HFocusing_5_10_2um2_0_974.npy3405.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_977.npy3406.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_977.npy3406.npy,2um,HFocusing_5_10_2um2_0_977.npy3406.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_983.npy3408.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_983.npy3408.npy,2um,HFocusing_5_10_2um2_0_983.npy3408.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_983.npy3410.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_983.npy3410.npy,2um,HFocusing_5_10_2um2_0_983.npy3410.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/2um/HFocusing_5_10_2um2_0_994.npy3414.npy,P0/data/dataset_particles2SNR_clean/train/2um/HFocusing_5_10_2um2_0_994.npy3414.npy,2um,HFocusing_5_10_2um2_0_994.npy3414.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/4um/HFocusing_5_10_4um_0_1008.npy732.npy,P0/data/dataset_particles2SNR_clean/train/4um/HFocusing_5_10_4um_0_1008.npy732.npy,4um,HFocusing_5_10_4um_0_1008.npy732.npy,,,,,0,0,2500,2500,,,copied_unchanged
P0/data/dataset/train/4um/HFocusing_5_10_4um_0_1008.npy733.npy,P0/data/dataset_particles2SNR_clean/train/4um/HFocusing_5_10_4um_0_1008.npy733.npy,4um,HFocusing_5_10_4um_0_1008.npy733.npy,,,,,0,0,2500,2500,,,copied_unchanged
