split,source_path,output_path,class,filename,policy,interval_idx,start_sample,end_sample,duration_samples,action,dropped_events,fs,fmin,fmax,min_flat,zero_threshold,guard_before,guard_after,max_consecutive_flat
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2493.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2493.npy,2um,HFocusing_5_10_2um2_0_2493.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2497.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2497.npy,2um,HFocusing_5_10_2um2_0_2497.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_25.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_25.npy,2um,HFocusing_5_10_2um2_0_25.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_250.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_250.npy,2um,HFocusing_5_10_2um2_0_250.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2501.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2501.npy,2um,HFocusing_5_10_2um2_0_2501.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2503.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2503.npy,2um,HFocusing_5_10_2um2_0_2503.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2506.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2506.npy,2um,HFocusing_5_10_2um2_0_2506.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2509.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2509.npy,2um,HFocusing_5_10_2um2_0_2509.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2510.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2510.npy,2um,HFocusing_5_10_2um2_0_2510.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2514.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2514.npy,2um,HFocusing_5_10_2um2_0_2514.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2518.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2518.npy,2um,HFocusing_5_10_2um2_0_2518.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2521.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2521.npy,2um,HFocusing_5_10_2um2_0_2521.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2524.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2524.npy,2um,HFocusing_5_10_2um2_0_2524.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2528.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2528.npy,2um,HFocusing_5_10_2um2_0_2528.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_253.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_253.npy,2um,HFocusing_5_10_2um2_0_253.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2531.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2531.npy,2um,HFocusing_5_10_2um2_0_2531.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2532.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2532.npy,2um,HFocusing_5_10_2um2_0_2532.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2534.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2534.npy,2um,HFocusing_5_10_2um2_0_2534.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2538.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2538.npy,2um,HFocusing_5_10_2um2_0_2538.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_254.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_254.npy,2um,HFocusing_5_10_2um2_0_254.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2541.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2541.npy,2um,HFocusing_5_10_2um2_0_2541.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2545.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2545.npy,2um,HFocusing_5_10_2um2_0_2545.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2549.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2549.npy,2um,HFocusing_5_10_2um2_0_2549.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2553.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2553.npy,2um,HFocusing_5_10_2um2_0_2553.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2556.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2556.npy,2um,HFocusing_5_10_2um2_0_2556.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2557.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2557.npy,2um,HFocusing_5_10_2um2_0_2557.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2559.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2559.npy,2um,HFocusing_5_10_2um2_0_2559.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2560.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2560.npy,2um,HFocusing_5_10_2um2_0_2560.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2563.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2563.npy,2um,HFocusing_5_10_2um2_0_2563.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2564.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2564.npy,2um,HFocusing_5_10_2um2_0_2564.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2567.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2567.npy,2um,HFocusing_5_10_2um2_0_2567.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2568.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2568.npy,2um,HFocusing_5_10_2um2_0_2568.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_257.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_257.npy,2um,HFocusing_5_10_2um2_0_257.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2571.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2571.npy,2um,HFocusing_5_10_2um2_0_2571.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2576.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2576.npy,2um,HFocusing_5_10_2um2_0_2576.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_258.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_258.npy,2um,HFocusing_5_10_2um2_0_258.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2580.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2580.npy,2um,HFocusing_5_10_2um2_0_2580.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2583.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2583.npy,2um,HFocusing_5_10_2um2_0_2583.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2584.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2584.npy,2um,HFocusing_5_10_2um2_0_2584.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2588.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2588.npy,2um,HFocusing_5_10_2um2_0_2588.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2594.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2594.npy,2um,HFocusing_5_10_2um2_0_2594.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2595.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2595.npy,2um,HFocusing_5_10_2um2_0_2595.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2598.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2598.npy,2um,HFocusing_5_10_2um2_0_2598.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2599.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2599.npy,2um,HFocusing_5_10_2um2_0_2599.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2605.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2605.npy,2um,HFocusing_5_10_2um2_0_2605.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2606.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2606.npy,2um,HFocusing_5_10_2um2_0_2606.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2608.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2608.npy,2um,HFocusing_5_10_2um2_0_2608.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2609.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2609.npy,2um,HFocusing_5_10_2um2_0_2609.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_261.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_261.npy,2um,HFocusing_5_10_2um2_0_261.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2612.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2612.npy,2um,HFocusing_5_10_2um2_0_2612.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2616.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2616.npy,2um,HFocusing_5_10_2um2_0_2616.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2619.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2619.npy,2um,HFocusing_5_10_2um2_0_2619.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2623.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2623.npy,2um,HFocusing_5_10_2um2_0_2623.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2626.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2626.npy,2um,HFocusing_5_10_2um2_0_2626.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2627.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2627.npy,2um,HFocusing_5_10_2um2_0_2627.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_263.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_263.npy,2um,HFocusing_5_10_2um2_0_263.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2630.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2630.npy,2um,HFocusing_5_10_2um2_0_2630.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_2633.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_2633.npy,2um,HFocusing_5_10_2um2_0_2633.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_264.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_264.npy,2um,HFocusing_5_10_2um2_0_264.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_266.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_266.npy,2um,HFocusing_5_10_2um2_0_266.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_267.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_267.npy,2um,HFocusing_5_10_2um2_0_267.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_270.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_270.npy,2um,HFocusing_5_10_2um2_0_270.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_273.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_273.npy,2um,HFocusing_5_10_2um2_0_273.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_274.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_274.npy,2um,HFocusing_5_10_2um2_0_274.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_277.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_277.npy,2um,HFocusing_5_10_2um2_0_277.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_28.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_28.npy,2um,HFocusing_5_10_2um2_0_28.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_281.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_281.npy,2um,HFocusing_5_10_2um2_0_281.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_284.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_284.npy,2um,HFocusing_5_10_2um2_0_284.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_285.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_285.npy,2um,HFocusing_5_10_2um2_0_285.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_289.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_289.npy,2um,HFocusing_5_10_2um2_0_289.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_291.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_291.npy,2um,HFocusing_5_10_2um2_0_291.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
train,particles2SNR_pipeline/output/p0_c1_Particles2SNR_F_staging/train/2um/HFocusing_5_10_2um2_0_292.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_292.npy,2um,HFocusing_5_10_2um2_0_292.npy,replace,,,,,saturation_cleaned_bandpass_filtered,0,2000000.0,7000.0,80000.0,500,0.0001,300,300,0
